Gene,_SCORE_GRP9_,_SCORE_GRP11_,_SCORE_GRP10_,_SCORE_GRP4_,_SCORE_GRP1_,_SCORE_GRP17_,_SCORE_GRP14_,_SCORE_GRP6_,_SCORE_GRP7_,_SCORE_GRP16_,_SCORE_GRP8_,_SCORE_GRP12_,_SCORE_GRP2_,_SCORE_GRP3_,_SCORE_GRP15_,_SCORE_GRP18_,_SCORE_GRP5_,_SCORE_GRP13_,_SCORE_GRP19_,_SCORE_GRP20_,GRP1|19_GO:0007167|-2.370|enzyme linked receptor protein signaling pathway,GRP1|19_GO:0007178|-3.255|transmembrane receptor protein serine/threonine kinase signaling pathway,GRP1|19_GO:0071560|-3.992|cellular response to transforming growth factor beta stimulus,GRP1|19_GO:0007179|-5.076|transforming growth factor beta receptor signaling pathway,GRP1|19_GO:0071559|-3.887|response to transforming growth factor beta,GRP1|19_GO:0090287|-3.011|regulation of cellular response to growth factor stimulus,GRP1|19_GO:0090092|-2.843|regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GRP1|19_GO:1903844|-3.209|regulation of cellular response to transforming growth factor beta stimulus,GRP1|19_GO:0017015|-3.265|regulation of transforming growth factor beta receptor signaling pathway,GRP2|19_GO:0045596|-4.920|negative regulation of cell differentiation,GRP2|19_GO:0003007|-2.045|heart morphogenesis,GRP2|19_GO:0045598|-2.795|regulation of fat cell differentiation,GRP2|19_GO:0045599|-2.824|negative regulation of fat cell differentiation,GRP2|27_WP512|-4.179|Id signaling pathway,GRP2|24_mmu04350|-2.080|TGF-beta signaling pathway,GRP2|19_GO:0045668|-2.574|negative regulation of osteoblast differentiation,GRP3|24_mmu05200|-3.176|Pathways in cancer,GRP3|24_mmu04310|-4.045|Wnt signaling pathway,GRP3|6_R-MMU-195721|-2.516|Signaling by WNT,GRP3|6_R-MMU-3858494|-3.265|Beta-catenin independent WNT signaling,GRP3|6_R-MMU-4086398|-4.594|Ca2+ pathway,GRP3|24_mmu04916|-2.003|Melanogenesis,GRP3|24_mmu04390|-3.445|Hippo signaling pathway,GRP3|24_mmu05226|-3.565|Gastric cancer,GRP3|24_mmu05213|-3.909|Endometrial cancer,GRP3|24_mmu04520|-3.494|Adherens junction,GRP3|24_mmu05210|-2.196|Colorectal cancer,GRP3|27_WP265|-2.267|Delta-Notch signaling pathway,GRP3|19_GO:1901861|-3.946|regulation of muscle tissue development,GRP3|19_GO:0048634|-2.880|regulation of muscle organ development,GRP3|19_GO:0016202|-2.999|regulation of striated muscle tissue development,GRP3|19_GO:0010717|-2.080|regulation of epithelial to mesenchymal transition,GRP3|19_GO:0010718|-3.162|positive regulation of epithelial to mesenchymal transition,GRP3|27_WP113|-2.027|TGF-beta signaling pathway,GRP3|19_GO:0072132|-2.074|mesenchyme morphogenesis,GRP3|6_R-MMU-201722|-2.991|Formation of the beta-catenin:TCF transactivating complex,GRP3|6_R-MMU-4641265|-4.181|Repression of WNT target genes,GRP3|6_R-MMU-3769402|-2.748|Deactivation of the beta-catenin transactivating complex,GRP3|24_mmu05216|-2.442|Thyroid cancer,GRP4|19_GO:0003013|-4.409|circulatory system process,GRP4|19_GO:0008015|-4.117|blood circulation,GRP4|19_GO:0008217|-3.268|regulation of blood pressure,GRP4|19_GO:0044057|-2.089|regulation of system process,GRP4|19_GO:1903522|-2.171|regulation of blood circulation,GRP4|19_GO:0008016|-2.230|regulation of heart contraction,GRP5|24_mmu04931|-2.634|Insulin resistance,GRP5|19_GO:0044262|-2.101|cellular carbohydrate metabolic process,GRP5|19_GO:0006073|-3.128|cellular glucan metabolic process,GRP5|19_GO:0005977|-3.128|glycogen metabolic process,GRP5|19_GO:0044042|-3.095|glucan metabolic process,GRP5|19_GO:0006112|-2.797|energy reserve metabolic process,GRP5|19_GO:0044264|-2.551|cellular polysaccharide metabolic process,GRP5|19_GO:0005976|-2.463|polysaccharide metabolic process,GRP5|19_GO:0043470|-2.852|regulation of carbohydrate catabolic process,GRP5|19_GO:0043471|-3.923|regulation of cellular carbohydrate catabolic process,GRP6|19_GO:0031344|-2.326|regulation of cell projection organization,GRP6|19_GO:0120035|-2.407|regulation of plasma membrane bounded cell projection organization,GRP6|19_GO:0010975|-2.626|regulation of neuron projection development,GRP6|19_GO:0051960|-3.096|regulation of nervous system development,GRP6|19_GO:0051962|-3.042|positive regulation of nervous system development,GRP6|19_GO:0050767|-2.297|regulation of neurogenesis,GRP6|19_GO:0022604|-2.114|regulation of cell morphogenesis,GRP6|19_GO:0050803|-2.688|regulation of synapse structure or activity,GRP6|19_GO:0050807|-2.769|regulation of synapse organization,GRP6|19_GO:1901888|-3.268|regulation of cell junction assembly,GRP6|19_GO:1901890|-3.209|positive regulation of cell junction assembly,GRP6|19_GO:0051963|-3.265|regulation of synapse assembly,GRP6|19_GO:0051965|-3.254|positive regulation of synapse assembly,GRP6|19_GO:0050773|-2.983|regulation of dendrite development,GRP6|19_GO:0048814|-3.884|regulation of dendrite morphogenesis,GRP6|19_GO:0061003|-2.748|positive regulation of dendritic spine morphogenesis,GRP7|19_GO:0048534|-2.159|hematopoietic or lymphoid organ development,GRP7|19_GO:0001775|-3.179|cell activation,GRP7|19_GO:0045321|-2.342|leukocyte activation,GRP7|19_GO:0046649|-2.182|lymphocyte activation,GRP7|19_GO:0046631|-2.128|alpha-beta T cell activation,GRP7|19_GO:0042088|-3.047|T-helper 1 type immune response,GRP7|19_GO:0045063|-3.812|T-helper 1 cell differentiation,"GRP7|19_GO:0002294|-2.476|CD4-positive, alpha-beta T cell differentiation involved in immune response",GRP7|19_GO:0042093|-2.476|T-helper cell differentiation,GRP7|19_GO:0002293|-2.408|alpha-beta T cell differentiation involved in immune response,GRP7|19_GO:0002287|-2.376|alpha-beta T cell activation involved in immune response,GRP7|19_GO:0002292|-2.285|T cell differentiation involved in immune response,"GRP7|19_GO:0043367|-2.123|CD4-positive, alpha-beta T cell differentiation",GRP8|19_GO:0030155|-2.210|regulation of cell adhesion,GRP8|19_GO:0030335|-2.028|positive regulation of cell migration,GRP8|24_mmu04510|-3.529|Focal adhesion,GRP8|27_WP85|-3.773|Focal adhesion,GRP8|19_GO:0048660|-3.105|regulation of smooth muscle cell proliferation,GRP8|19_GO:0048661|-2.704|positive regulation of smooth muscle cell proliferation,GRP8|19_GO:0014910|-2.080|regulation of smooth muscle cell migration,GRP8|19_GO:0014911|-2.693|positive regulation of smooth muscle cell migration,GRP8|19_GO:0050921|-2.053|positive regulation of chemotaxis,GRP8|19_GO:0014066|-2.759|regulation of phosphatidylinositol 3-kinase signaling,GRP8|19_GO:0014068|-2.442|positive regulation of phosphatidylinositol 3-kinase signaling,GRP8|24_mmu05100|-3.356|Bacterial invasion of epithelial cells,GRP8|24_mmu05146|-2.686|Amoebiasis,GRP8|24_mmu05222|-2.957|Small cell lung cancer,GRP8|27_WP523|-2.053|Regulation of actin cytoskeleton,GRP8|6_R-MMU-6806834|-2.485|Signaling by MET,GRP8|6_R-MMU-8875878|-2.442|MET promotes cell motility,GRP8|6_R-MMU-8874081|-2.839|MET activates PTK2 signaling,GRP9|19_GO:0006468|-3.626|protein phosphorylation,GRP10|19_GO:1901342|-3.537|regulation of vasculature development,GRP10|19_GO:0045765|-3.582|regulation of angiogenesis,GRP10|19_GO:1904018|-2.352|positive regulation of vasculature development,GRP10|19_GO:0045766|-2.352|positive regulation of angiogenesis,GRP10|19_GO:1903670|-3.468|regulation of sprouting angiogenesis,GRP11|19_GO:0035239|-3.306|tube morphogenesis,GRP11|19_GO:0000902|-3.079|cell morphogenesis,GRP11|19_GO:0000904|-2.302|cell morphogenesis involved in differentiation,GRP11|19_GO:0007423|-2.193|sensory organ development,GRP11|19_GO:0030855|-2.071|epithelial cell differentiation,GRP12|19_GO:0032870|-2.206|cellular response to hormone stimulus,GRP12|19_GO:1901652|-2.042|response to peptide,GRP12|19_GO:1901653|-3.080|cellular response to peptide,GRP12|19_GO:0071375|-2.954|cellular response to peptide hormone stimulus,GRP12|19_GO:0032869|-2.227|cellular response to insulin stimulus,GRP12|19_GO:0022408|-2.088|negative regulation of cell-cell adhesion,GRP12|24_mmu04650|-3.265|Natural killer cell mediated cytotoxicity,GRP12|19_GO:0090257|-2.242|regulation of muscle system process,GRP12|19_GO:0045926|-2.171|negative regulation of growth,GRP12|19_GO:0048640|-2.351|negative regulation of developmental growth,GRP12|19_GO:0046777|-2.168|protein autophosphorylation,GRP12|24_mmu04360|-2.375|Axon guidance,GRP12|24_mmu05205|-2.117|Proteoglycans in cancer,GRP12|24_mmu04012|-3.157|ErbB signaling pathway,GRP12|24_mmu04370|-2.852|VEGF signaling pathway,GRP12|19_GO:0150116|-2.574|regulation of cell-substrate junction organization,GRP12|27_WP488|-2.644|Alpha 6 beta 4 integrin signaling pathway,GRP12|19_GO:0014743|-2.401|regulation of muscle hypertrophy,GRP12|19_GO:0010611|-2.463|regulation of cardiac muscle hypertrophy,GRP12|19_GO:0046621|-2.228|negative regulation of organ growth,GRP12|19_GO:0010762|-2.315|regulation of fibroblast migration,GRP13|19_GO:0007528|-3.095|neuromuscular junction development,GRP14|6_R-MMU-372790|-2.023|Signaling by GPCR,GRP14|24_mmu04062|-2.928|Chemokine signaling pathway,GRP14|27_WP2292|-3.077|Chemokine signaling pathway,GRP14|6_R-MMU-380108|-2.005|Chemokine receptors bind chemokines,GRP15|19_GO:0046824|-2.463|positive regulation of nucleocytoplasmic transport,GRP15|19_GO:0099170|-3.047|postsynaptic modulation of chemical synaptic transmission,GRP16|19_GO:0055082|-2.628|cellular chemical homeostasis,GRP16|19_GO:0032970|-2.092|regulation of actin filament-based process,GRP16|19_GO:0110053|-2.648|regulation of actin filament organization,GRP16|19_GO:0110020|-2.617|regulation of actomyosin structure organization,GRP16|19_GO:0051492|-2.835|regulation of stress fiber assembly,GRP16|19_GO:0032231|-2.550|regulation of actin filament bundle assembly,GRP16|24_mmu04933|-2.797|AGE-RAGE signaling pathway in diabetic complications,GRP16|24_mmu04068|-2.309|FoxO signaling pathway,GRP16|19_GO:0001678|-3.043|cellular glucose homeostasis,GRP17|19_GO:0051098|-2.717|regulation of binding,GRP17|19_GO:0051100|-2.521|negative regulation of binding,GRP17|19_GO:0043392|-2.999|negative regulation of DNA binding,GRP18|27_WP553|-2.101|Calcium regulation in cardiac cells,GRP18|19_GO:0051588|-2.175|regulation of neurotransmitter transport,GRP18|24_mmu04921|-2.030|Oxytocin signaling pathway,GRP18|24_mmu04720|-2.620|Long-term potentiation,GRP18|19_GO:0033555|-2.895|multicellular organismal response to stress,GRP18|19_GO:0048265|-2.345|response to pain,GRP19|19_GO:0060285|-2.840|cilium-dependent cell motility,GRP19|19_GO:0001539|-2.840|cilium or flagellum-dependent cell motility,GRP19|19_GO:0097722|-2.281|sperm motility,GRP19|19_GO:0030317|-2.337|flagellated sperm motility,GRP19|19_GO:0060294|-2.227|cilium movement involved in cell motility,GRP19|19_GO:0035082|-2.145|axoneme assembly,GRP19|19_GO:0120316|-2.476|sperm flagellum assembly,GRP19|19_GO:0007288|-2.663|sperm axoneme assembly,GRP20|27_WP2432|-2.835|Spinal cord injury,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
50794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20351,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.8125,1.0,0.0,0.05555555555555555,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,22,0,0,0,3,1,18,0,9,8,13,0,0,0,0,0,0,0,0
50490,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18,0,0,0,14,0,0,0,8,0,0,14,0,0,0,0,2,0,0,0,5
13409,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
22022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,0.0,0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.4375,0.23076923076923078,0.0,0.1111111111111111,0.047619047619047616,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,9,0,0,0,8,11,14,0,0,23,20,4,0,1,0,0,0,0,0
15902,0.0,0.8,0.0,0.5,0.0,1.0,0.0,0.1875,0.3076923076923077,0.0,0.1111111111111111,0.0,0.8571428571428571,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,2,22,10,0,16,7,24,0,0,4,0,0,0,0,0,3,0,0,0
16842,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,0,1,0,0,0,3,16,0,0,3,22,0,0,0,0,4,0,0,0
17127,0.0,0.6,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.125,0.23076923076923078,0.8888888888888888,0.16666666666666666,0.2857142857142857,1.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,3,7,0,19,10,15,0,0,19,8,0,0,0,3,9,0,0,0
80901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0
